id,game_id,points,stillborn,survived,declared_equivalent,points_until_equivalent,llm_or_human,opponent_llm_or_human,seconds_since_gamestart,cut,mutated_lines,number_mutated_lines,number_of_messages,author_nickname,author_age,author_degree,author_semester,author_java_experience,author_junit_experience,author_correct_question,opponent_nickname,opponent_age,opponent_degree,opponent_semester,opponent_java_experience,opponent_junit_experience,opponent_correct_question,experiment_round,author_opinion_judged_programming_skill,author_opinion_judged_original,author_opinion_challenged,author_opinion_fun,author_opinion_human_or_ai,opponent_opinion_judged_programming_skill,opponent_opinion_judged_original,opponent_opinion_challenged,opponent_opinion_fun,opponent_opinion_human_or_ai,human_tests_survived,human_tests_killed_by,llm_tests_survived,llm_tests_killed_by,existing_tests_survived,existing_tests_killed_by,future_tests_survived,future_tests_killed_by
u323,322,1,NO,YES,NO,,Human,Human,39,ByteVector,45,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,25,13,359,19,0,0,0,0
u327,322,1,NO,YES,NO,,Human,Human,48,ByteVector,45,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,26,12,298,80,0,0,0,0
u332,322,1,NO,YES,NO,,Human,Human,55,ByteVector,45,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,35,3,367,11,0,0,0,0
u337,322,1,NO,YES,NO,,Human,Human,63,ByteVector,46,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,7,5,80,0,0,0,0,0
u340,322,1,NO,NO,NO,,Human,Human,69,ByteVector,33,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,74,25,1281,47,0,0,0,1
u343,322,1,NO,NO,NO,,Human,Human,79,ByteVector,33,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,1,98,0,1328,0,0,0,1
u347,322,1,NO,YES,NO,,Human,Human,90,ByteVector,67,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,3,13,0,88,0,0,0,0
u356,322,1,NO,YES,NO,,Human,Human,105,ByteVector,82,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,11,4,104,5,0,0,0,0
u360,322,1,NO,YES,NO,,Human,Human,115,ByteVector,82,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,5,10,51,58,0,0,0,0
u361,322,1,NO,YES,NO,,Human,Human,125,ByteVector,82,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,14,1,104,5,0,0,0,0
u368,322,1,NO,YES,NO,,Human,Human,139,ByteVector,63,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,16,0,87,1,0,0,0,0
u374,322,1,NO,YES,NO,,Human,Human,149,ByteVector,63,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,14,2,87,1,0,0,0,0
u380,322,1,NO,YES,NO,,Human,Human,163,ByteVector,63,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,9,7,39,49,0,0,0,0
u382,322,1,NO,YES,NO,,Human,Human,173,ByteVector,70,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,10,6,77,11,0,0,0,0
u386,322,1,NO,YES,NO,,Human,Human,182,ByteVector,50,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,25,13,199,179,0,0,0,0
u390,322,1,NO,YES,NO,,Human,Human,192,ByteVector,110,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,7,5,94,3,0,0,0,0
u394,322,1,NO,YES,NO,,Human,Human,202,ByteVector,102,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,11,1,88,9,0,0,0,0
u397,322,1,NO,YES,NO,,Human,Human,213,ByteVector,102,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,11,1,88,9,0,0,0,0
u400,322,1,NO,YES,NO,,Human,Human,227,ByteVector,102,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,4,8,52,45,0,0,0,0
u406,322,1,NO,YES,NO,,Human,Human,239,ByteVector,83,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,8,2,41,17,0,0,0,0
u412,322,1,NO,YES,NO,,Human,Human,251,ByteVector,143,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,11,1,90,1,0,0,0,0
u417,322,1,NO,YES,NO,,Human,Human,264,ByteVector,143,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,4,8,36,55,0,0,0,0
u420,322,1,NO,YES,NO,,Human,Human,273,ByteVector,143,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,11,1,90,1,0,0,0,0
u424,322,1,NO,YES,NO,,Human,Human,283,ByteVector,144,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,0,8,41,14,0,0,0,0
u429,322,1,NO,YES,NO,,Human,Human,292,ByteVector,86,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,0,15,0,109,0,0,0,0
u434,322,1,NO,YES,NO,,Human,Human,305,ByteVector,122,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,11,4,100,5,0,0,0,0
u438,322,1,NO,YES,NO,,Human,Human,316,ByteVector,122,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,10,5,53,52,0,0,0,0
u443,322,1,NO,YES,NO,,Human,Human,335,ByteVector,122,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,13,2,100,5,0,0,0,0
u450,322,1,NO,YES,NO,,Human,Human,352,ByteVector,131,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,5,10,99,6,0,0,0,0
u454,322,1,NO,YES,NO,,Human,Human,362,ByteVector,223,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,29,9,696,13,0,0,0,0
u457,322,1,NO,YES,NO,,Human,Human,372,ByteVector,255,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,50,12,776,35,0,0,0,0
u460,322,1,NO,YES,NO,,Human,Human,387,ByteVector,257,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,62,0,811,0,0,0,0,0
u461,322,1,NO,YES,NO,,Human,Human,394,ByteVector,256,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,21,41,590,221,0,0,0,0
u466,322,1,NO,YES,NO,,Human,Human,402,ByteVector,255,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,26,36,795,16,0,0,0,0
u469,322,1,NO,YES,NO,,Human,Human,415,ByteVector,258,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,1,61,4,807,0,0,0,0
u471,322,1,NO,YES,NO,,Human,Human,426,ByteVector,238,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,2,1,167,3,0,0,0,0
u473,322,1,NO,YES,NO,,Human,Human,435,ByteVector,245,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,0,3,166,4,0,0,0,0
u477,322,1,NO,YES,NO,,Human,Human,443,ByteVector,244,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,2,1,25,145,0,0,0,0
u484,322,1,NO,YES,NO,,Human,Human,461,ByteVector,241,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,3,0,37,133,0,0,0,0
u487,322,1,NO,YES,NO,,Human,Human,474,ByteVector,238,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,2,1,88,82,0,0,0,0
u488,322,1,NO,YES,NO,,Human,Human,484,ByteVector,241,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,3,0,111,59,0,0,0,0
u492,322,1,NO,YES,NO,,Human,Human,494,ByteVector,241,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,3,0,87,83,0,0,0,0
u495,322,1,NO,YES,NO,,Human,Human,502,ByteVector,244,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,2,1,25,145,0,0,0,0
u497,322,1,NO,YES,NO,,Human,Human,514,ByteVector,238,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,2,1,165,5,0,0,0,0
u503,322,1,NO,YES,NO,,Human,Human,526,ByteVector,238,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,2,1,88,82,0,0,0,0
u505,322,1,NO,YES,NO,,Human,Human,536,ByteVector,222,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,19,19,113,596,0,0,0,0
u508,322,1,NO,YES,NO,,Human,Human,545,ByteVector,222,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,34,4,367,342,0,0,0,0
u512,322,1,NO,YES,NO,,Human,Human,556,ByteVector,63,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,9,7,39,49,0,0,0,0
u514,322,1,NO,YES,NO,,Human,Human,566,ByteVector,45,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,26,12,298,80,0,0,0,0
u517,322,1,NO,YES,NO,,Human,Human,576,ByteVector,48,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,20,18,15,363,0,0,0,0
u521,322,1,NO,YES,NO,,Human,Human,595,ByteVector,89,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,7,8,89,20,0,0,0,0
u544,322,1,NO,YES,NO,,Human,Human,675,ByteVector,44,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,24,14,280,98,0,0,0,0
u547,322,1,NO,YES,NO,,Human,Human,691,ByteVector,87,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,10,5,16,93,0,0,0,0
u550,322,1,NO,YES,NO,,Human,Human,705,ByteVector,147,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,7,5,34,57,0,0,0,0
u553,322,1,NO,YES,NO,,Human,Human,720,ByteVector,201,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,6,0,515,4,0,0,0,0
u556,322,1,NO,YES,NO,,Human,Human,736,ByteVector,201,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,1,5,200,319,0,0,0,0
u557,322,1,NO,YES,NO,,Human,Human,748,ByteVector,201,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,1,5,192,327,0,0,0,0
u560,322,1,NO,YES,NO,,Human,Human,759,ByteVector,201,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,1,5,192,327,0,0,0,0
u561,322,1,NO,YES,NO,,Human,Human,770,ByteVector,201,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,6,0,515,4,0,0,0,0
u563,322,1,NO,YES,NO,,Human,Human,783,ByteVector,208,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,1,5,20,499,0,0,0,0
u566,322,1,NO,YES,NO,,Human,Human,794,ByteVector,208,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,6,0,518,1,0,0,0,0
u569,322,1,NO,YES,NO,,Human,Human,804,ByteVector,208,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,6,0,519,0,0,0,0,0
u571,322,1,NO,YES,NO,,Human,Human,828,ByteVector,191,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,1,5,37,482,0,0,0,0
u575,322,1,NO,YES,NO,,Human,Human,852,ByteVector,"191,193",2,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,3,3,131,388,0,0,0,0
u578,322,1,NO,YES,NO,,Human,Human,872,ByteVector,171,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,31,7,709,0,0,0,0,0
u582,322,1,NO,YES,NO,,Human,Human,888,ByteVector,171,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,22,16,461,248,0,0,0,0
u583,322,1,NO,YES,NO,,Human,Human,903,ByteVector,171,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,38,0,709,0,0,0,0,0
u588,322,1,NO,YES,NO,,Human,Human,923,ByteVector,68,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,12,4,30,58,0,0,0,0
u608,322,1,NO,YES,NO,,Human,Human,1074,ByteVector,"127,129",2,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,15,0,54,51,0,0,0,0
u611,322,1,NO,YES,NO,,Human,Human,1094,ByteVector,185,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,29,6,191,518,0,0,0,0
u618,322,1,NO,YES,NO,,Human,Human,1141,ByteVector,158,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,4,8,88,3,0,0,0,0
u622,322,1,NO,YES,NO,,Human,Human,1175,ByteVector,103,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,6,2,44,1,0,0,0,0
u626,322,1,NO,YES,NO,,Human,Human,1190,ByteVector,190,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,0,6,0,519,0,0,0,0
u632,322,1,NO,YES,NO,,Human,Human,1229,ByteVector,123,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,2,3,42,10,0,0,0,0
u638,322,1,NO,YES,NO,,Human,Human,1286,ByteVector,143,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,4,8,48,43,0,0,0,0
u641,322,1,NO,YES,NO,,Human,Human,1305,ByteVector,126,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,15,0,42,63,0,0,0,0
u647,322,1,NO,YES,NO,,Human,Human,1333,ByteVector,107,1,,DesertEarnest,20.0,Artificial Intelligence,2.0,5.0,2.0,5.0,EarnestTelephone,57.0,Bachelor Internet Computing,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,1,11,1,96,0,0,0,0
